"business_id","yelp_avg_rating","review_count"
"VGWEpMEkzQopS5lUNd06Sw",3.5,462
"_u1Bq7QsgMUXSMex8QHqLQ",4,323
"TtbCOwOpNNzE7fW5CFwyng",4,275
"9vXJXydGeJHLdhRohfd59w",3.5,167
"RcB7STNxoSDjtoK1pXgWBg",4,258
"VVW8mxu8Ru2UR3lVJYA81Q",3.5,124
"IU55VgrpLzVKo9sXWbTn3Q",3.5,104
"64dfRmMmUsOdLnkBOtzp4w",4,891
"p4YvOzp42g3JzlXJny8F0g",4,101
"2JU7FRlnYgdRauYyFzHSLA",4,103
"7JQ5SNrrlCfkghYFzhOVUw",3.5,104
"dIA4aUlrRHthZDH5oqwuvg",3.5,179
"NLEe-RzDSU-5BN6xp_WWCw",4,561
"110iMPMPEEjFlf8HKVq84g",4,217
"i3MWkfRgwqPYMKyL9Mk_Pg",4,167
"JjjlhlQ2LEaQMuAug4fDIA",3.5,209
"SJtbwP4_ed2B1AvIXd-EVQ",3.5,140
"62HlThvB9Rm2QFu_OdXe7w",3.5,443
"saQQmDQQJ14BVkm_sg53UA",4.5,283
"SGZAsdQAp0SjtMDjXWBPYw",4,118
"stELNI9yN8wsgWWt0Im_kw",4,352
"80TTAvMtRsPPFtFFnXgskA",3.5,108
"7T2Dx26gYKPMFmAWwHgnOA",4,301
"Nz44ccUso3nq5S2OlQHNlA",4,104
"ai8nfTBNvL579cjIuqZajQ",3.5,119
"kXIJwryYY2xDHNnI7jz-WQ",4.5,134
"axZSFXdaJ0KE5auPwBllRQ",2.5,123
"xB7bsOpJbnK9nHEZw1ARDg",3,317
"K_URSTcq_chiWPcMpuo3Qw",3.5,146
"K7szuaFnuV6nz4w_i-bLPg",4.5,135
"NjDC1Evc2Wa6ykj8xVpoUw",3.5,171
"HqlzinXIqYe7aDexEDwSBA",4,207
"3D-FJxp8bsBzm3zJVqs92g",3,115
"CzqYP9VKJBzGLnp14naScA",4,294
"zU9w_xRlQSRIYXxGo-HSOA",3,808
"HkbNItNrnXlNo59M0YyoMg",3.5,149
"ozEDKl0tZw5ob1evx41gcQ",3.5,323
"vGDhK2Lc4Np5iZYZ7FG0QA",4.5,128
"ku9ak9cQnIGBCXBtRd61tQ",4,220
"EDa7_YfEB2HDOyxDMbipQA",4,108
"8FUzCm4Q13MJMX7N6ftmQw",4,140
"5A_sjC9ULLt4UkDNtr9dkw",4,126
"jG0m1-899xwYY3IXpTRRCQ",4.5,146
"Ch3HkwQYv1YKw_FO06vBWA",3.5,195
"NQhPS0MUKJgBUB6PTLlmzA",4,501
"olmCDBoMF-EhN8U2livBSg",4,612
"RNO7SRmfVi0CyXjtPhXELg",3.5,151
"Ssa6XY_RdDRRB9wuVIeIWw",4,178
"jfmyj519pg2flxGEQ2xdPg",3.5,393
"prdA1r8XP03oD-PYvZJ5AA",3,156
"oMtdUzMdo5W5qrldiOGROg",3.5,364
"66LvqsvQ3niOFqJIPnT7iA",3,140
"ax4ztJvW28xgGvI0OPqGcQ",4,103
"OdViVhR2ayppzkN2WtIScw",4,109
"zKacC3jzdl9MJLkczFI6qg",4.5,195
"c35qzLN6ItDpVIoj2uQW4Q",4.5,286
"tMlVZWa4SsI01qYMRQerKg",4.5,140
"wDfz8ap9xWzj46mtNDcT9A",4,178
"_WtxQbDK7B-ExGdeG-2j6Q",4,519
"1_jvFRQjcRVfd9LdOLvI8A",3.5,238
"N6BDiFk2CyJTMPGUlcOfAg",4,111
"d8lmIZIqmBC9oPM8y1dc7Q",4,398
"bdNyoXY4yJ99derJRqhP3Q",4,333
"3kdSl5mo9dWC4clrQjEDGg",4.5,2303
"fN_I3jP7RD2llubTvhXtKQ",4,182
"Jj8ubiwwuCR-rrhrrjcryw",4,479
"SVGApDPNdpFlEjwRQThCxA",4.5,884
"3uIXuw878fNjxZ2Li1diFg",4,281
"3_A59jPniLD5ViVuKMYpJw",4,211
"WLblFINiPI18_o1OdDsnVg",3,168
"t4bBKVXbr8bIN9nEJIobYg",4,238
"SvCjBtbN1cKElDKPTw9dOA",4,291
"fP4sMlVw_MvyGNv4xeTGDA",4.5,143
"M30I1NPl5JuHthxo1IXPGg",3.5,408
"czx3G3V_f-4ZDg9YKJ0YQA",2.5,325
"5FIOXmUE3qMviX9GafGH-Q",4.5,909
"-cBQKodqi77Q0vk-9iDvQA",3.5,149
"DuS8fop8yN6Fa_hIFZJVLw",2.5,106
"S-oLPRdhlyL5HAknBKTUcQ",4.5,698
"wjLgM9Ybe5shoUPRrGMmsQ",3.5,330
"e41TP5cXZqSrz50xCBJqZw",4,569
"L0d7r2zvjIaGCaj8fxJFRA",4,108
"2pV-BNJvTL3f3EiMZlv6_w",3.5,208
"qXoVYptJRQg6Jt7NLvGv-A",4,139
"YU2XR_ZY-g2VzDpi7KMzEw",3.5,216
"sPwgafejYVdf8hd4-oDYVg",4,164
"XKPosZx2j4RHcZ8Ewdwj0A",4,161
"-WVF5DKZeEWlMK8Cucto-A",3.5,114
"PSRZaGGxXmOmabL2si8pKw",3.5,189
"pU5uifriO6b1olSMi7VxjA",4.5,110
"1Df5WnLX3DqN6ymlhqznaQ",4.5,431
"w8RWhhuKxMiFCpvFvIQ3zg",4,965
"eR7Iw_X54m3YLWkXp9y35Q",4.5,393
"Mv7N0bU56dhtoDP-m2JOow",3.5,294
"dRDLwXHFLsMgpVMxNIRIiQ",4.5,108
"KVqWA98XZwGhJ3YbFNi0vw",4.5,298
"JYgoAQHdJWKPArQDvBEBng",4.5,140
"hRQS8y-uG2kc8miWVYiLuQ",4,555
"FI-8LPGkc8D_hwx0l0zyyg",3.5,564
"wlcHT4d52xh52ZsIxxuGFg",3.5,103
"SFaCcwpIKjrpnT1IjzEDdg",4,170
"kO1-ZswCgQak2beKUMaYRw",4,147
"QZJpXx1TbOXqzLx6u6xmaQ",3.5,157
"gv47gtyCkw_8OyexHrqdDA",4,130
"O7ot_LMlCfLpOP9tBqeNfw",3.5,461
"WR18M4vP4g1jXfNsd9lYjQ",4,173
"b5epWgPoVcXoMJdCCzFMUw",4,264
"2hSIeCX2cV-chFcBBXrZZA",4.5,128
"296PZdxSrtH08EUwCsOKMw",4.5,115
"jWv5GUtEp30OD5L5C8c2DQ",4.5,1121
"LR_99E7tVUfxqemvcGkDzw",3.5,209
"ivgKHakMYMpsV1RIjQruOQ",3,147
"8KkyDoWrqOeZb--qUtNwjQ",3,101
"2YsKefH250qxg28QCyEWZw",4,124
"uVxckFsBlewiDoQgpOafqA",3.5,124
"TJt1W9haRm2DKuoZLQ69yA",4,133
"Mn6PbumS7GL2v3jPilTaeg",3.5,457
"ZTg8adZipR3QDoJmFZZqJw",4,171
"wimxqg3i1WMySgI7nrqf6A",3.5,106
"F6p_k-Q6W_kkAb-s_a0Omw",4,129
"YCq8VGDRHO3JkiyUzQbyIw",3.5,127
"m2hz26KM3kLN_AS5CcEjPg",4,113
"_5izyrn1qV0uyec65UsdIA",4,160
"JnotDMU1KOYHm5kHHuPnyg",4,121
"8ciT6qjI18x9EPtOb-gqYQ",4,215
"DeI4KqEeWy0cTdh7Wy5_RA",4,146
"qKn9nynsVYIST8rf6tEFRQ",4,138
"Mgvs9XPJpR2Vo5D4Tb59sA",4,114
"p-5u8qhYmB-IcTaQcq2_pw",2,104
"J9f-9Prw2YVM-fiZqv2fmQ",3.5,191
"EBnv9_03eNqxQqRQJH4SUw",3,470
"9njwmO6YzhaQB3-htNMFYQ",4,314
"6BC87j5FxoIwa-atC77WYQ",4,103
"N8jmyJCk-LjO9o1K9UjxNA",3,141
"NASjUYKkz6l7hQLxMf2lqg",4.5,420
"uovqgCcWIqTwUeH_A54t2A",3,122
"CoyeXg8FBsS_d20QzNIy-A",4.5,466
"EZ4TljJvGenxrkM4JsqtZg",3.5,223
"dyq9my28t5NW8N-6s8OgfA",3.5,127
"7sb2FYLS2sejZKxRYF9mtg",4.5,1443
"ihheHS4noJayWgECQpeJ_A",3.5,108
"q7MorRPzU_J-iekeDKUKgw",4,102
"-_yEVC3_3M6YOsamYfNFEw",4,147
"01xTdrNUuTOAyH7NaRWcUA",3,146
"zCmwErM82hdKl4L2UixDJw",4,307
"76u0BfurPWxXTEUdkRTefA",3.5,110
"h4W7AUaw3Amqs2vyMDgDDQ",4,119
"5xCeuEI7Einoi5xYsNuDCQ",2.5,103
"zbrFk-4ejesAJD8EwcdHxg",3.5,255
"16Fplxu-OwVmTEFxQAUP4g",3.5,364
"UCpUOtvqR-NBWBNVMzJleA",3.5,681
"07gh-AImcEcWQ2bew-jprg",3.5,102
"9kjk05G50XWnmJQBz_wcnw",4,209
"IWOQNyRqWrnqQA5K49eK5g",3.5,271
"XBEx2FI2GKmsjs7eWNr7Lw",4.5,228
"HUKbH7r9TBJPri6LJbBKtw",3,101
"xcmmTXhuMx2fZF2Bt69F4w",4.5,462
"7xmuQuhpzBlkkSbWePFeVQ",3.5,105
"XJbTtaUgBCXZhhWt1_rYqA",3.5,218
"F2pfjAZ_3dMTGCKv6c5wOw",4,565
"xqbvqZHNyj2qExHdizzd0w",3.5,148
"-IWsoxH7mLJTTpU5MmWY4w",4,678
"LelAlfuj5oVRF9CQdWLsNQ",4,716
"q-zZgXKAQFLEgMp9ZNllgQ",4,1033
"O_UC_izJXcAmkm6HlEyGSA",4,315
"n7V4cD-KqqE3OXk0irJTyA",3,264
"mShOJ9qFk79KnZq7E8k9hQ",3,262
"vjhB95c5nOXflNoyq_jKzw",3.5,591
"Auky7_gMsUdB91V0EAgbhA",4.5,113
"e1_gISPV4RpFRjdNHmuodg",2.5,105
"hDL3Q-GNQlOuE04_zWEMJA",3.5,273
"pHpU8lnnxMuPWRHOysuMIQ",4,536
"hvPPw19VdGRsOEkxgyD7tg",4,160
"FoKx_RP4kUM-aiGo3wlUUw",4,158
"0H9bomdciJmcqfojkxLnsA",3.5,123
"IfUkm42SB9D0m_ZbkQ711A",4,128
"JfHXzulF6yIKgA22YYPedw",3.5,404
"ofw8aDSEg1HoQdmCgvLtaQ",4.5,165
"eQo4kIwIWJbAnfXYl3k5BA",4,120
"GdCRQU3VCh_x8fY84mbwYQ",4,102
"j3IEZP4nQAt7fkxmerLMbA",4,398
"spnbqpkQsY79i5dL5qiRUg",4,101
"7wMB3wMbOp0gq3l6nHfOaA",3.5,201
"cclDCELdBQmJMWUyVWo5fw",4,205
"pfyH89xsKRasjCp1j9z3vw",3.5,115
"PQWE8a6Opjiuzt7DaX2R6Q",3.5,262
"x8O-Mll5ksDpeIgtA0XY-w",2.5,180
"-hq09PjRpGcx4XXhrqh5xw",3.5,199
"CZhc8YXdFLhAI4ViC2ERTg",4,391
"dEAk-gE-5Q95a7p91gNn8A",4,719
"vK1_qKEG7zHvjiTOsN0CRg",4.5,508
"fQwB9Z98YEhkJit7c3z51A",4,197
"sba0fwlKAZFGWWtsf5Jbwg",4,163
"vdOf_NWsct8jr4qYKoE_iw",4.5,353
"zA6gnF5aPBGoOm6uIbKt-A",4,378
"AYe8rS3qBPuLHSwNOZSbcA",3,185
"S1eha-aT5c7WMk7lDLsW0A",3,189
"2gCvukOcIHW4ehqpwoNlcA",4,133
"H7_yu7MgzSXB0vb959yXdA",3.5,176
"1gQrMs-I8oKg2p-iRxznzQ",4,228
"blBZJ_UbVb2ieOcktYRuZg",4,129
"pOhX1XjbBdPoO2Fyy8RGJg",3.5,173
"50KEvLtQl9Vv4YE1vs681Q",3.5,121
"4-Ub64zwqopWZeOFsTYTzA",4,189
"1YQaI6yyWa8jSzP0jJX0tw",3.5,111
"wfWcE4K7vQX1Fjao9Q-12Q",3.5,138
"yy7pPm_QGVRm6exD__Htug",4,241
"6u-x45q0ETB7SQTAAuKSHw",3,142
"5nyKUHibR4GCs6ojVljFdA",3,198
"QrTvQw_aZOLk_8FZ8tQ_-w",3,157
"kcF-en40P3J9L8nLy5lKqQ",4,315
"wMr1NZCfOp8rgDe6gUHoQg",3.5,113
"CLNqviorDO-pQvxTTy3kbA",3.5,101
"TdKJjgiXMPXDamGK-IwFZg",4,163
"atAjzQ7CUw_wM-GNh8piSA",3.5,158
"foQZ6guS0l49trURKh7vlA",3.5,418
"XTtNTWH_Nqv27RC7OtS7dQ",3.5,145
"YPjz8wGG1GhiWfI0sHgb9A",3.5,122
"NvKNe9DnQavC9GstglcBJQ",4,2218
"1cGyzWtfOoDiE8V0OR85yA",4,108
"9JUynLfWPwe1X9gsJS6FTA",3.5,186
"dtQ_nIADFp7AP91H0ttAKA",4.5,103
"Tp07u-0AOFRfQhtNpAXaQA",4,209
"wSAGILK2CFbq5BVZ5D67-A",3.5,124
"HGvNE87fvK5PwKMZBDkTbA",4.5,525
"n0NH0FW8NU3zfeJY3QluMQ",3.5,203
"u-SJ5QUwrNquL9VnXwl8cg",4.5,1124
"fTtkz2RhWNAp6jKiIzXf_A",4,281
"g-E12y45gBKedax5N20YmQ",4,176
"uoUa8ugZLrly0bA268IqEg",4,241
"hHtOsr-NMviBKlMqDBeI9Q",4,415
"4tiFtmGNFcvKRSPXPVT8Hw",3.5,411
"OeQUmob9q5sbEixK2-Tozw",3.5,252
"hDy-uY7Vy_TZdGBzw59lhA",4,191
"1Z4_zSITNVQ_Bt027R0S1g",3.5,127
"5Lcit9Zt6TF9bmKoFMhF0g",3.5,253
"u2-EcTjvFanTQwTlU1_eNg",4,117
"SSCH4Z2gw-hh2KZy7aH4qw",5,164
"xmAakatNKpvIJ-Fmq5swCw",4,156
"pTZ4u-sEQr-yHq2Cl4EMEw",4,275
"Z890syqhhoShqFnIyIu9EA",3,130
"PgQZfKQwW6Q9fIvViD7Xrg",3.5,115
"2bXyG9i01EjS9ttdnXToDw",3.5,122
"yet0Pww_ouW49T7V41ecSw",4,469
"Fl2yDmC0B0TTVsNixxVXfA",4,101
"Xfod0UWr_9B-TOM6qxVIwQ",4,130
"B1X-D4mRW3VjNUUolPDItA",3.5,152
"YpnvKqeVD7dqZ9Mr0SGw6A",3,101
"LVyoW7-2XMnb1avqWNZ3yw",3,104
"GqSA5t_OD1uxDZMwVLpoXA",3.5,236
"vHt0CSynqesXox-9nBj7uA",2.5,177
"Vg1C_1eqwIwkZLIXGMTW3g",3.5,345
"T1A2zbyPfwGrJgG_8hAirQ",3,123
"sE05glLpll9KPv3dcO79GQ",3,302
"sAWo3kwrx53oFKDqUoJEYQ",3.5,121
"y1VInN5m3RbHU59kiQbmxA",4,192
"uLzgiSqVg5Pr93VVXSdOlg",4,167
"qNSZpcyoF7OM6g49sAFUcQ",3,165
"DLJCwHGtbAV31UQ1lnIjlw",3.5,230
"Bhj4G0ArZqRvz9DprbNX3A",4.5,235
"JQwMRgCMZJhIDxec1z7URQ",4,110
"SzcCJJmreMlWCsNjupdVAA",4.5,468
"4GXII-GU7S0ZyU6ElkhscQ",2.5,1171
"4GNI7HWuzQkkPmPsgHxOtw",4,141
"8OeHn9KCbICuRBs_XiDDUA",3.5,226
"DN0b4Un8--Uf6SEWLeh0UA",3,496
"3GuqcEYaF1d1WXcwOX5xPw",4,335
"AfN3Z1U6QPEgAb5F2CQm8w",4,621
"p-w6g8cuQq5PU_4U1XNCzQ",4,122
"scj1FBV05NVe0iQxplNNYw",4,123
"y-Iw6dZflNix4BdwIyTNGA",4,187
"uwBJlA27pNywYTlPBiSqVw",3.5,111
"Mksyt1TZQ-7vzCZjeuzfAg",3,148
"zgQHtqX0gqMw1nlBZl2VnQ",3,627
"g8OnV26ywJlZpezdBnOWUQ",4,2835
"eBqGqgZpWuM2dyPRpHbWdg",3.5,112
"fB4cb6uvz-QngtYP0fbfAw",4,127
"PlNwT37ZahtL-3GRHQ7mVg",3.5,106
"mJJ8TSciSt-UXWsq6tfEXg",4,150
"pCxzM4yOWyPQwZw11Y34Tw",3.5,134
"UJb1PrUWDFfuzwUPc1pP4Q",3,322
"tCSlpwJQ4CZsUEMZeH2SFg",4,310
"OXrFWgoz533T8tMRemkiww",4,210
"PChG1Dm0A6AXIXkXGVK8Fw",4,387
"v0byOL8VL6v6muGa1anxFA",4.5,141
"15YuEFO59yXd7BTO5NZgYw",4,173
"SAfuIUZMXrOnb3LWyvYjDA",3.5,215
"qpaX3qOHBSOAEDUcIs8SPQ",4,173
"-3oxnPPPU3YoxO9M1I2idg",4,113
"YBIhTjmEH3IEZW4Dr5ReRA",4.5,121
"CK-Gv3vqIlWOrKP4fhT8_g",4.5,295
"iJBnqweAPDTCfyMcRrG90w",4.5,260
"VmSrPPO2WXmOKjUW7pDGsQ",3.5,104
"aC6uSPaLuxdO0hYIRtanIw",2.5,118
"024QUHVU7nlyW5y2BeeGLg",4,156
"e7bcP2P8WO0NFe1DjjoYQA",3,147
"64o_nYvzIKwHFOSYSEm-qw",3.5,185
"iBCMaNm_hv9IlCDa7AWPig",4,177
"fCJrZIzz85_8Uhf072QVnA",4,233
"10NSeX03xC2th8-HGFq3sw",4,183
"z5F22tePXRvbOQd0O4tgww",3,100
"35fWtS1LZkaZ-ooKupJ1XA",3.5,102
"W1Vn2G1disKO52jHARIZMA",3.5,204
"gxEkxkqQrrK62DJnXxXDLg",3.5,204
"CsS9WsonGYyE3vINi5bxSg",3.5,178
"rH39kXAevsXeD-2HsmLj2g",3.5,132
"PJerxJc0SN9h6hXlqSQc5w",3.5,100
"jAsvKe4-SteA-ZgyfVPoTQ",3,217
"OoI3WUe4Xl86d53avy3oVA",4.5,297
"OtVNeY6IfUh3CIOCzmfg3A",4,123
"mOMeDQB8NjdBTTzKtikAYg",4,226
"U8c5AcNhWq1koQwNyzMqkw",4,139
"tV5PcOIFlB12dpcbCy78VA",4.5,523
"4bkqWJoUWpVGW7yesCeSjA",4,114
"m5niZy68d2gTtVWz89elfA",4,360
"bejxx0XrZ6Ogv-o-3InELA",3,102
"kT9SuRVTapbDgFGMcg1Rqg",3.5,114
"S1N5-ZXwR4fUIPs6dLnBYQ",3.5,288
"qx6WhZ42eDKmBchZDax4dQ",4.5,637
"0PMKMyfX1j7Nc4esk1RaMg",3.5,239
"y32M2Hkr7GsUqGG6KwOhZw",4,162
"LFfYe-hh1NKFtUKV3LUgfg",4,201
"f6mQYyU_ga0DVRuRZhkmfQ",2.5,170
"qOd7QUh-sIB7zN7RbP1-qw",3.5,126
"Z1E36owKeeZKDL-9ZuanJw",3.5,404
"kWclF3kJdLYPaoz-pepCDg",4,102
"VaKXUpmWTTWDKbpJ3aQdMw",3.5,271
"lENkF6Cgd9WzUDBcuZcAPA",4.5,131
"lyzrJAx85KdCQzZq8LSPMA",3.5,142
"Yiw2jUJzUdFmglHZgj4RaQ",4,238
"HsEStDB_LB6x0LuXQ6LP4A",4,117
"iJpTpE9A8WDWvUlvUcFZuA",3.5,165
"CauQnqZ5eowyrr7oWF_p3Q",4.5,811
"h5a8aJ_Pd71JzUGFA-IaAg",3.5,130
"a1v8QIdbA_HTg_YyNlBY_w",3.5,124
"Gml97gSULiA6HFjie01d3Q",4,183
"nlsibvBeSc8vfus2KuQatA",4,187
"bWSqZ_K0ntz5dssOWAoB8A",4.5,117
"S-egzF2c7bRpCUNbZqV8dg",4,313
"qdd1DHfeKHE72_djJxCJdQ",3,154
"2CWnWhzMBBuj-wdZ6p78Fw",3,115
"XmgdFa3G_CZVfjtQEJMZfQ",3.5,379
"01Ov9eDxKRY5k6ImMdiWLQ",3,137
"6KJoamvn2_o1UpBaOwy2IQ",4,128
"RUd_M7DPJq1I3DPq0oF--w",3.5,347
"7IhxPftD57Ee_DU_oJpK8A",2,101
"26Uk74dNTGysPq2ceaj2OA",4,296
"82YGtjc5KKikNiqBZ33qzw",4,388
"IbDCaYwFi-e-nhEmH-FYPA",3.5,270
"QzrtN3EjGp-kSCzg8uj1oA",4,320
"wWDQDPuuwQ5kFeT2a72b6Q",2.5,158
"IQ3esF7MvIOCbeVetW51Ng",4,132
"PiLfiQYyDNgBaAvSL58cqg",3.5,161
"ejaUQ1hYo7Q7xCL1HdPINw",3.5,785
"GPVHfoDjSOivqgIDjIOA-Q",3,235
"yydyoWCY3LJYlPwVLKbJ3Q",3,119
"VdZ_0EzBo7EHsNmiZ-zX8Q",4.5,220
"8CRXSMiyTR9DOMOdrTDRUw",4,149
"m2zASwlOL2vecCKHfmGAnQ",4.5,429
"qpcZSHPLb8gTCI2T0XSYsA",4,319
"BqnxN4hHahZ-zZGXDDGLsg",4,200
"Kykw3ho8wHtLV6gr9qbWTg",4,179
"Sv1XtPN-utoenqdIn9ZMyQ",4,103
"JrEMvvNR1rUVkAMvPPZYkg",4.5,210
"sFg3G8-oMGeiHYsVqKN7PQ",3.5,126
"DPA9MQKkCqT0qnevsG740A",4,278
"7sPNbCx7vGAaH7SbNPZ6oA",4,2735
"t2O4Qx74U_IfBzDHJzvUCA",4,266
"-9nai28tnoylwViuJVrYEQ",3.5,369
"4ps8XJFZWi9nNwiWUcycVA",4,162
"QNfh79NwsNnl-AngRhg2ww",4,206
"4cDWyZa6EqsY4XSWwLY7RA",4,182
"-Ma5JqzuI_3xIAtpNJfQ2g",4,128
"QAHqplESgDUGgih45W9J-g",4,227
"042IHd5KjHiMuBtGtugO_g",4,332
"_qA2HPqgLiBc-M4wRyml0g",4.5,142
"-PUPEpMsjBjk_rX5lFaWng",4,174
"LYgAf_vpMQU6JqBcTXg-Sw",4.5,168
"7vHvQCjPq5pWj7Rio1A--w",4,371
"ogy9bGt9KT5apjKEZLzsTA",4,136
"Pthe4qk5xh4n-ef-9bvMSg",4.5,323
"4Hx-brYb86k4C1VSKPvj7g",4,156
"HWgz2YN0VKQzJ1Mlh1DjMA",4,202
"6tLL1P8k9drb7MJEVwmRhg",4,438
"HwEDsb1xtRBTuFwATTRjpA",3,269
"O40nlfiMpWAKgMx7bH9h6Q",3.5,202
"yYMTMtguT90BfMJVxasFuw",4,117
"dc3uoAmNo5STqKV6mlD_aA",3.5,267
"hVcnr0TMi500pJvghwnSOQ",4,223
"8J55FMsOXei4Xh1jHSpElw",3.5,159
"A5Rkh7UymKm0_Rxm9K2PJw",4,1049
"_6Brh4UGrsnakkBKT1H_Qw",3.5,113
"HYKTKG3X7jtLe6elxp63JQ",4.5,230
"2-su3xdxOvyF0_2GZN4FLw",4,263
"zkhBU5qW_zCy0q4OEtIrsA",3.5,325
"-isxnIljKLVjc9qEhCiaGg",4,142
"QD1cjsSFtktPNtUDJWb--Q",3.5,278
"gUJ3gv6WEYxdac_Wv1N5rw",4.5,115
"h-Oq86DZfZad9kKXe8m7Lg",4,164
"ad0LjmuXhUGBxTSkve5LZA",4.5,179
"Lzv68iVkRHstVvW3aXNWkA",4.5,276
"c-l4nDPZcEwapEiV-Xf08w",4,195
"ZxrWn3v1ZVX9SC_ObbfpHQ",4,199
"dVQFNgVlnxgitEXDQR7tfA",4,264
"BjS35X3-_-9TP-RyfzoC_Q",4,157
"-wCtRhzWJ40Z4F8mmg7kWg",4,215
"4hG2j_ibsNblDgqei05U_g",4,579
"Ks2vZq0qCpPQfTnXrZWVBw",3.5,115
"4DLsC4BTUoEqFGusetQVlQ",3,170
"qSa3L7cy8Gju4ZLs50ycag",4,134
"WRQ-9LluyivReFiQZFUujw",4.5,659
"bVTWcZWhtJc4IjWy_74CYQ",3.5,103
"thBWpIcP6vclsHS6GfI1dw",4,436
"bS9FdoDvInQe9J48wNFCcA",4.5,127
"hLrrgQwn-K-IPI8g2etAoQ",3,395
"zI-CqEm-qmkTY3WdhPlXgQ",3.5,205
"UFcCwCkp9K5D8c03Pwi7sA",4,106
"9TCzxlrOZSIFcBlvHIUgFA",4,153
"O3OH5IEFMPtz7mPKakPZ3Q",4.5,285
"-Q8F0KbFIK3m3VeGXoCDEA",4,263
"AnXovUgUHJap3QaDRnjL1w",4,285
"O589S0opFB9oK8VcL5tRcA",3,144
"Jur1iiejUFw_YCkfDfy1gQ",3.5,687
"eKznX8VTfcQrjCqXpeobiw",4.5,110
"qlPyuJ77Znjh30I2kTs1xQ",3.5,152
"wWuGa3OOQJro_XGe-GKBXA",4.5,427
"r6jbUGiyoN05mZ13apQGgw",3.5,137
"8T5JnB9qL5y8RaCHH5zKSQ",4,163
"eq-SNqLqUP5rAc_PZAHuEA",3,362
"v1AE1LLWDOqe8ubOzqKADg",4.5,592
"LNGBEEelQx4zbfWnlc66cw",4,1824
"H1Mp8I2YuyBe8lFHnRk3iA",2.5,161
"hlDcfzRGfmSmL5LpYcRqKA",3.5,135
"kROYR_6mVfg9WgJ7z1HOSA",3.5,398
"6qKjl6xJQzLb9ka-QbTudA",4.5,241
"UQMQDq8yuxnyQyBIoKhzoQ",3.5,113
"cwWQB8LyFbxxiOzgfZdWCg",4,192
"b3vRI8yXNK34hgC0Wd4Iag",3.5,477
"rbDqCV2g23K3ZrTxmgoNBg",4,124
"0QzCeORfF8EY34UODWRV9A",3.5,356
"GK3wLX9Ichxn7bHeLT0aIg",4,146
"ghpFh6XpH1TYZhjAGdx-xw",4,184
"H_yoEB8N8CeABPuLMFWEzQ",4,182
"yA6dKNm_zl1ucZCnwW8ZCg",3,399
"2dCnTMv3Hh-fM8bOjYS4Xw",3.5,267
"MtzjOi57BkQrqF8wqNOyHg",4,196
"T3phaFF7ihJk1YsU23r1rQ",3.5,157
"vDhifJNAtVFGjqJM5hFQkg",3,169
"Yl05MqCs9xRzrJFkGWLpgA",4.5,581
"PQicuLOZ3uNJKn4PtayjlQ",3,220
"OVb3wbv59wTcd0pQrXBZXw",4.5,183
"_YzwG_p4MXtZnb3ZEDLmdg",4,183
"xM37qm9Wbc-hOAS7-Xse7g",4.5,135
"riFzCvp77DMKDX-5GoTpqA",3.5,704
"-1xuC540Nycht_iWFeJ-dw",4.5,354
"NN6HpdvQlGZUVjBwzhgUWQ",3.5,145
"b8ublvizuqIw3Ib8pK4fDw",3.5,271
"B7XwqO9Lbzq-VtOiRobfCg",3.5,219
"rxA9c0_XObabVL1WCTA4FA",3.5,341
"r8Jr-7YfkhJL2nxk9lxUNg",4,307
"0xyqLvtr0Zbr4G-gML-QmQ",3.5,230
"FYRVCh_ctzqY1Yj_6hDk7A",3.5,265
"gtB-1QxTscdPj78UE5sWuQ",3.5,199
"0jtRI7hVMpQHpUVtUy4ITw",4,176
"oEkOj9NXJFrjFn3NBB_jpA",3.5,455
"GMriYorKj1v-dhhJ1om-Sg",4,145
"fZM_o3kKZ9mR-1pvBeow8A",3.5,203
"yHBhLawYmIthUPLbUXK5kw",3.5,163
"DLw9rK8Qb6l7ESgxtR47qQ",3.5,187
"HGPZSKWtDYGmPaVzsgKceA",4,146
"-DnaKAs2oK3rXfrjSvn9ew",4.5,176
"O75Lh99ZO6HCIqVVR-p9wg",4,226
"sMzNLdhJZGzYirIWt-fMAg",4,522
"1zMzkxYgVqJbKGTMQorarA",4,100
"RNi6tW22UMgHwWLAb0mYdA",4,813
"vmg_VdqXVOVhUoacU2pfdw",4,100
"7wHLFohwCw8l6WS-feLjeg",4.5,305
"WQ7Qys-keM0MCO7IGpEduQ",3.5,103
"O_2VEWa6ExYX5HpF3GW5yg",3,148
"rnx0KHHTD9Yvr2BWAWwQ4g",4,215
"ErHMVkPstNyefb3ZU_z1Cw",3.5,229
"tWdp26XQEJqJGnRmFVJQxA",4,126
"HrR_2-HUE6cqnoz1zMN9AQ",4.5,111
"3hmoQIAUaYF9u_QaxfjwwQ",3.5,109
"hDlDKfFpUCW47lifcGZSNg",4,103
"DL7V1_chkWkZtyG4_xNYfw",3,139
"YO8sWa0wYChH6DQWnE6NFg",3.5,160
"p81LV6y6Jxz_q_3HL06jOw",3.5,250
"Uk0_hruW6Ai5Tb47zo7IIQ",3.5,318
"e9sB72njxz87r5TL6kG-Fw",4,362
"qUPUCcBbn-ugXFSItXLmGw",3.5,133
"7CzA5GqrELLJyRoaJQhlGA",4,112
"0P7NqE6gxHjwgmOpBMnY6A",4,100
