"business_id","name","city","state","postal_code","yelp_avg_rating","review_count"
"hPclwunHi36YV8cPghWJBg","Thai Food To Go","Las Vegas","NV","89121",4.5,277
"ioJpupDt2Wm-DHw9H8Q9Mw","Tukee's Sports Grill","Phoenix","AZ","85048",2.5,126
"l1GJnB9TJgGgEeI4at1M0A","El Frescos Cocina Mexicana","Las Vegas","NV","89119",5,186
"AbPQf-X7awuPFDULiJ43bg","Superior Pho","Cleveland","OH","44114",4,485
"AsVR-X40wAzI7z7oRpsbTA","Cuisine Du Cambodge","Cleveland","OH","44111",4.5,163
"PMH637woNo9ojZWxPLVULw","Blu Burger Grille","Scottsdale","AZ","85262",3,105
"OfLdWSqZ4HM_-B5khUtS8w","Olive Tree Market & Grill","Phoenix","AZ","85027",4.5,134
"OFNXLfKbnsh7zV6Iu3EbyA","Flamingo Pizza","Las Vegas","NV","89103",3.5,243
"G8vA6pq4p8KslaURm-q65Q","Romanelli's Deli & Bakery","Phoenix","AZ","85051",4.5,198
"l3jXlEDlVfKj_ECpU7tobA","Draught","Charlotte","NC","28202",3.5,168
"HUwzarG0givckxXWTF5lIQ","MAMAOH","Las Vegas","NV","89139",4.5,133
"ubt9YKL8nT-1WMu2QLxuNg","Rice Trax Teriyaki Grill","Las Vegas","NV","89139",4.5,105
"Wpd_2mn5d792KgPZUOOMHQ","The Mint Ultra Lounge","Scottsdale","AZ","85251",3,168
"8Yz1eFsaUy-ny3B6YZDOrg","Outback Steakhouse","Las Vegas","NV","89123",3.5,184
"CUivTcULsu5MJIYYNVm1zw","Hana Japanese Eatery","Phoenix","AZ","85013",4,484
"Os1n1_idfw9vv9kwULGJnQ","Island Style","Las Vegas","NV","89102",4.5,670
"A81a8oV8DAxnGLY2_r8dUQ","Tapioca Express","Las Vegas","NV","89119",3.5,100
"NlymcSxDnjtCLyGvmMoyFg","Aloha Kitchen","Mesa","AZ","85210",4.5,269
"LpK_4zdK3kxtpAiLcwEohg","Latitude Eight Thai Grill","Chandler","AZ","85225",4,136
"yfxDa8RFOvJPQh0rNtakHA","Pho Kim Long","Las Vegas","NV","89102",3.5,2247
"W0oH-WXVdQj98XJ9Obn82Q","TGI Fridays","Las Vegas","NV","89103",2.5,127
"TQxMhEar6--Wj4Du8nRQsw","Thai Hut","Phoenix","AZ","85004",3.5,173
"KOEBBp2PhiV_4PkW9eo9Sg","Pita Kitchen","Avondale","AZ","85392",4.5,433
"nSrLMVCShkos5msyVaQAFg","Kincaid's Classic American Dining","Phoenix","AZ","85004",3.5,155
"4POPYEONJpkfhWOMx_PyGg","Harbour Sixty","Toronto","ON","M5J 1B7",3.5,154
"a6SqJZTFMpSOR6Qb0STyFA","Arrivederci","Phoenix","AZ","85048",3.5,121
"X5uxdU9GHoUAqo2wmbg3OQ","Island Malaysian Cuisine","Las Vegas","NV","89103",4,192
"EvWGuX0eqKcZvLRgtIFHZg","Eddie's Place","Charlotte","NC","28211",4,204
"UlSvQqRRzrqRy5i5hHlQaA","Carrabba's Italian Grill","Chandler","AZ","85226",3.5,114
"cOWXtCz7F9GQhPIks8gm6Q","SOLO Trattoria","Phoenix","AZ","85016",4.5,271
"eOl6WS3oAjtGZpcXfv8tlA","Thai Rama","Chandler","AZ","85224",3.5,241
"eVv6cnwhabK8ig5Di2hXQQ","Florencia Pizza Bistro","Ahwatukee","AZ","85044",4.5,129
"UxWH8zRYIBgs6Q2oykvRdw","Cluny Bistro & Boulangerie","Toronto","ON","M5A 3C4",3.5,258
"v_XG6rpmOIqxMYyTfNKjaQ","Square-Boy Drive-In","Toronto","ON","M4J 1L8",3.5,114
"hkZh4tAa2oJ34i8hxej6Zg","The Gabardine","Toronto","ON","M5H 2W9",4,296
"IyVdd_IqwUtzQDTxw2W9qw","Saddle Ranch Chop House","Glendale","AZ","85305",2.5,390
"Kud1rbrXsyI_iLHfwZcGHQ","Ajisen Ramen","Toronto","ON","M5T 2G2",3.5,144
"FMMNajth88mWX76QVp6N9Q","Maharani Restaurant","Madison","WI","53703",3.5,169
"Xl6I0-JmFE_6w28bku2idQ","Himal Chuli","Madison","WI","53703",4,181
"R1jJQi2yR44D_2ileqr8kA","Luna's Living Kitchen","Charlotte","NC","28203",4.5,214
"39sCYNzSYk_z8v_KoLH0KA","Juliette & Chocolat","Montréal","QC","H2X 3K3",4,163
"3l5TusofKjr8rk6-DDtuoQ","Rotana","Phoenix","AZ","85022",3.5,123
"OJdufUU3hVabgviIBHksYw","Aloha Kitchen & Bar","Las Vegas","NV","89102",3.5,388
"rG0Ed9i2OuCzIUdvyzVbtQ","I Sushi","Chandler","AZ","85226",4,134
"flE7Sn2JGs0n3SAtaep6Zw","The Vig","Phoenix","AZ","85018",4,575
"EulFlbKaXT_DXG_xL6-mQQ","Sushi Brokers","Phoenix","AZ","85018",3.5,165
"MMGnDeqMUNQsLC5V6BINjQ","Mr.Tonkatsu","Toronto","ON","M5S 1Y3",4,104
"n-AQFKbW6MnpamdtA6ECpQ","Cinebarre - Arboretum 11","Charlotte","NC","28277",3,177
"oD-C0IhodDOtWWOiNm2txA","Farm At South Mountain","Phoenix","AZ","85042",4,334
"065c76tt1dXBNmoGBymUgQ","Cheffini's Hot Dogs","Las Vegas","NV","89101",4,111
"h-psPOmlY0mCOflb3S3rdQ","Chennai Chettinaad Palace","Phoenix","AZ","85053",3,124
"-yQHIYKXH3HAdhh1W52OMQ","Short Leash Hot Dogs","Phoenix","AZ","85004",4,350
"e178giuAicIhb16ymOtiBg","R&D Restaurant","Toronto","ON","M5T 2E2",3,134
"ryyptYnhb8n94NnEF_MRnQ","Ryoji Ramen & Izakaya","Toronto","ON","M6G 1C1",3.5,126
"58oVEzvF6EnOmvVkXYFkTg","Thai Place Restaurant","Pittsburgh","PA","15232",3,101
"30Q5xBagQHmkwp8Q9I1FCg","Ocean Blue Caribbean Restaurant and Bar","Chandler","AZ","85226",3.5,123
"oiTq668GwyXo5hMHjdW0kA","STACK'D Burgers & Beer","Pittsburgh","PA","15232",3.5,126
"OFhlZImG34476xPfyCtQCw","Wild Mango Restaurant & Bar","North Olmsted","OH","44070",4,174
"GnODIDJz09LecpudDoynCg","Greenbush Bar","Madison","WI","53715",4,135
"YKVYdzkdGNTHRJvWehY5Og","Sammy's Beach Bar & Grill","Las Vegas","NV","89119",2.5,134
"CZKkoMlqu0N0zCFK-3T_Fg","Spoon","Pittsburgh","PA","15206",4,250
"tjAeaGdxf7I4xN9M7wGJNQ","Pure Pizza","Charlotte","NC","28202",4,212
"mFrkBUEyop52sYWAQhBm5A","The Groves Bar & Grill","Gilbert","AZ","85296",3.5,110
"f30-DOoIxvoV9btiDvKMTw","Joe's Midnight Run","Phoenix","AZ","85014",4,185
"P3ufH0wm0jvulnrinDpaAA","Buffalo Wild Wings","Glendale","AZ","85305",2.5,176
"F9cXFXk60E2sz_YTSCFp_Q","In-N-Out Burger","Phoenix","AZ","85032",4,117
"WK6uBV2eSqb2wwEwXoFfNg","Base Pizzeria","Phoenix","AZ","85016",4.5,183
"kblFxfo_xnMUZF0U0aGXQw","Moto Sushi","Phoenix","AZ","85016",3.5,327
"fuW-VCynECpKukrm-9nxdg","Guy Fieri's El Burro Borracho","Las Vegas","NV","89103",3.5,227
"UMqfeCItzQ2glr4d9apGlA","Sunrise Coffee","Las Vegas","NV","89120",4.5,815
"T2tEMLpTeSMxLKpxwFdS3g","Cabo Fish Taco","Charlotte","NC","28205",4,823
"WQJk1xlrRW1_PTpItQ_AAA","Petersen's Ice Cream & Cafe","Gilbert","AZ","85233",4,105
"QK9Sy16uWUqEwTPdoKSiEA","Black Bear Diner","Gilbert","AZ","85233",4,261
"t7jfo2Txq8CPqPz6F2KDBw","Mom's Fixins","Surprise","AZ","85374",4.5,115
"WmuoWetYC-4U2-V4taC6Wg","Yueh Tung Restaurant","Toronto","ON","M5G 1P5",3.5,122
"84WYW7OfV-IXUJk95EL5_Q","Samba Brazilian Grill","Madison","WI","53703",3.5,152
"dAVgrmzqBfn85zTgDP1UgQ","Got Que?","Surprise","AZ","85388",4,114
"42TGx8KatGNPCi7rwOzazg","Verde Mexican and Nuevo Latin Fusion","Huntersville","NC","28078",4,182
"acTFhUpJpWyrMmdoNFwyuA","El Arepazo Y Pupuseria","Fairview Park","OH","44126",4.5,176
"mRZCTkOgDc28VWYMvo3nVQ","Shady Grove","Pittsburgh","PA","15232",3.5,159
"Ql0iiHl2xpIwtkuC255Wiw","John's Incredible Pizza Company","Las Vegas","NV","89119",3,174
"HH6oAioFape3mls9xcs4hw","Osaka Japanese Steakhouse","Peoria","AZ","85382",3.5,175
"VoTi4yVhTVyFdmxUpoyUsg","Sonora Mesquite Grill","Phoenix","AZ","85018",4.5,161
"KUOa1acSFn6DkO9jp-sn6A","Famous Dave's Bar-B-Que","Las Vegas","NV","89139",3.5,239
"ncXQtqJT5Gk1QztwTrBrgw","New York Bagels 'N Bialys","Scottsdale","AZ","85253",3.5,175
"VEe-_Yc1fbEtUjkACEjLpA","District American Kitchen and Wine Bar","Phoenix","AZ","85004",3.5,359
"ItqPtxnayraXSlBS0EMOgg","MTO Café","Las Vegas","NV","89101",4.5,709
"nqTvE7ivdU23oUWdI01tOA","Under The Table Restaurant","Toronto","ON","M4X 1P8",4.5,288
"zOvZaiuzxUBzQE0Uecg-aw","Brick","Phoenix","AZ","85004",3,154
"U9nXdynQ2YR5xYx8tM3S7w","TGI Fridays","Las Vegas","NV","89102",2.5,133
"NeDqVEiin0q-FxCvOKiERw","My Slice of the Pie Pizzeria","Phoenix","AZ","85018",4.5,158
"5ZkBnLjuedyk5rRRT6W5cg","Hayashi Hibachi","Goodyear","AZ","85395",3,132
"yUkOP3Tmdp1pWA7p3zHboQ","Gordon Biersch","Phoenix","AZ","85054",3.5,147
"osu1j_Lg8R9brpuMMn3a3A","Fogo de Chão Brazilian Steakhouse","Las Vegas","NV","89169",4.5,812
"DuQtouEXOfo5K4ukON3qwQ","La Ristra","Gilbert","AZ","85296",4,356
"oH6QAuoTLFaX97oqqpLTMg","Familia Pizzeria","Las Vegas","NV","89113",4,253
"6bgjcFOy4WHMyw62_1V9Pw","Panera Bread","Las Vegas","NV","89148",3.5,170
"XgsIf7s2zM-cC29WUD-NZQ","Makino Sushi & Seafood Buffet","Las Vegas","NV","89103",3.5,440
"TFdLM8R_7Pf1xVeBNKl0hg","Casbah","Pittsburgh","PA","15206",4,292
"7xXaO9deBDh_dd0JQjA-Qg","Claim Jumper","Las Vegas","NV","89119",3,309
"Y40U2KXA3v-N_h-9F8Y_aQ","OG Gentlemen's Club","Las Vegas","NV","89104",3,342
"w7r_pDUR56k0raVroQhhww","Steiner's A Nevada Style Pub","Las Vegas","NV","89123",4,267
"I-KFzdnJcqbUHOAdO2I7Ig","Xtreme Sushi & Sterling Steakhouse","Las Vegas","NV","89123",2.5,245
"RqOgBMpKYdsEOmBVmFXe3g","Ryus Noodle Bar","Toronto","ON","M5T 1L1",4,168
"k9rR23TeanYDFEdqUK9Hjw","Slyman's Tavern","Independence","OH","44131",3.5,126
"-QIQLK8RR6rl7v19cAQQHg","Capriotti's Sandwich Shop","Phoenix","AZ","85048",3.5,137
"nF5TXLMmC6IJgQxE9CEZPw","Sun Penang","Pittsburgh","PA","15217",3.5,141
"NJ0RzuWd5xDqfJejYQZ65g","Delux","Phoenix","AZ","85016",4,839
"BOMgSyi4-TYAnjVn3m0z3A","24 Seven Cafe","Las Vegas","NV","89103",3,177
"ElWzx5_fU8S2G45OnM-HpA","Ocotillo","Phoenix","AZ","85012",4,400
"lMYs3z3Y7977TVMn6OWObA","Black Bear Diner","Henderson","NV","89104",3.5,294
"KyUFj09bfowyddCuOTP4mg","Little Saigon","Glendale","AZ","85301",4.5,321
"b207RNqIAhTd4JsRsnXB1Q","Los Dos Molinos","Phoenix","AZ","85014",3.5,206
"tcgmfbWugkHI3FRrjlH6lQ","Feeney's Restaurant and Bar","Phoenix","AZ","85014",4,220
"C3PVq7UpeHd6nz1_e-AtkA","Kalendar","Toronto","ON","M6G 1B1",3.5,138
"TVYJx5iUkLJFiuiXc8rxEQ","Nellos Pizza","Phoenix","AZ","85044",4,170
"U3kygJOTlTQFlfaZS7sQjA","JJ's Red Hots","Charlotte","NC","28203",4,235
"dA7ORbBrCdxoMlvn3I6JDA","Shimogamo","Chandler","AZ","85224",4,331
"UPIYuRaZvknINOd1w8kqRQ","Monta Ramen","Las Vegas","NV","89146",4,1972
"-rLP6lfoQmOO_5Pf2bTkqg","Lazy Jane's","Madison","WI","53703",4,214
"OtGSQQzV7uF8XPAsNIh7Bw","Elements","Paradise Valley","AZ","85253",4,392
"f11oGgqiYgcAYz1jYqFgSA","The Harbord Room","Toronto","ON","M5S 1G4",4.5,135
"DkZuVzYuylBanEsWK7mNGw","Yummy Grill & Sushi","Las Vegas","NV","89128",4.5,536
"VRC7J-ahI4em9ddhihxq5w","Pizza A Metro","Phoenix","AZ","85015",4.5,300
"GQAvKHDfuBws7312iIqX6Q","Buono's Pizza","Mesa","AZ","85202",3,114
"taXKuFldSoerm9SXrckh_w","Green Tea Bistro","Mesa","AZ","85202",4.5,123
"9XelmxS5q9tv7uClvjGqMg","Seafood City Supermarket","Las Vegas","NV","89119",3.5,164
"Qb1amWCBTeBQQzQyrkyNAg","Middle Eastern Bakery & Deli","Phoenix","AZ","85014",4.5,260
"OfITr0B8bZU3vukSQJIrWQ","Milagro Grill","Phoenix","AZ","85018",4,174
"7v91woy8IpLrqXsRvxj_vw","Old School","Toronto","ON","M6J 1V1",3.5,154
"ugLqbAvBdRDc-gS4hpslXw","Yama Sushi","Las Vegas","NV","89119",4,1536
"w_UCGMgok7N9p0XdYBx1VQ","Primanti Bros.","Pittsburgh","PA","15222",3.5,509
"7tNY4BYLA4laqWNV4IWGQg","Settebello Pizzeria Napoletana","Henderson","NV","89012",4.5,795
"_euNvs0P14284FXN1vZ_Pw","Crema Cafe","Madison","WI","53716",4,142
"oryS4vX0xkKC4tOekgowDQ","The Old Spaghetti Factory","Phoenix","AZ","85004",3,335
"9ot8oInkYZTt6wkkGe__vQ","Auberge du Pommier","Toronto","ON","M2P 2C6",4,221
"Md6NWl54ny8hA-NVaYZuew","Nighttown","Cleveland","OH","44106",3.5,142
"J9BmILDpV1Pr3GKU9XhjTQ","Little India Restaurant","Toronto","ON","M5V 1Z4",3.5,291
"osaAof7PCiXg6GRdUjL6mQ","Sittoo's Pita & Salads","Parma","OH","44129",4.5,110
"vyEetoXzGq9vBTWpOu85pQ","Buffalo Wild Wings","Goodyear","AZ","85395",2.5,153
"mysCmit5aV2PWNL-Li6ZBw","Block House","Stuttgart","BW","70173",4,110
"eHXUyMf64ynMzHaf0LdGgg","Tups Specialty Sandwiches","Las Vegas","NV","89123",4.5,104
"7-Ba9uSmYYpXgnQRoIPxMQ","Havana Grill","Las Vegas","NV","89123",3.5,256
"Q5sn7sP6v_lk3pxn0xVIlA","Five Guys Burgers and Fries","Las Vegas","NV","89123",4,149
"nO0UrzXWSzWkghUGL7fxuw","Bonefish Grill","Independence","OH","44131",3.5,118
"Ip5IQLwjFzmr_X03pNH7pg","Tamarind Fine Cuisine Of India","Matthews","NC","28105",4.5,133
"EbgUkmDxPUa2fr0rc8EFJQ","P F Chang's","Charlotte","NC","28210",3,133
"FgTzITgrmvrZqoHvkTSDzA","Jerome Bettis' Grille 36","Pittsburgh","PA","15212",3.5,286
"mW97sJ9JVjs_REfp6XjRhQ","Raising Cane's","Tempe","AZ","85281",4,145
"eQCYur0033RkZdh5VjbF8A","Oliver & Bonacini Café Grill","Toronto","ON","M5E 1G4",3.5,179
"gKXsFVhWyK7MLQhSKG5_mA","Uncle Sam's","Peoria","AZ","85382",2.5,131
"6ExIH5FoPyMRhtz4p-2K1g","Sushi Rock","Cleveland","OH","44113",3.5,105
"bOvX5rHfdgKsjzOUIKOC6A","LongHorn Steakhouse","Chandler","AZ","85226",3.5,105
"YauBkH-HEx148jC0pv4Hcg","Richardson's","Phoenix","AZ","85016",3.5,326
"mswelTP1cQiuAps2fSGuBw","Farmer Boys","Las Vegas","NV","89119",3.5,111
"NF0H-HFJOK6R8fkhYkFuzw","Firebirds Wood Fired Grill","Chandler","AZ","85226",4,325
"S16YsO21x0MOHWWhN5HxAw","Daphne Cafe","Pittsburgh","PA","15232",4,120
"RhcWq78faX-jmmKwVE35ow","Shane's Rib Shack","Glendale","AZ","85305",3,120
"fbQaKW0Lte0JQ_opbnjdKg","Gadzooks Enchiladas & Soup","Phoenix","AZ","85014",4,572
"-1UMR00eXtwaeh59pEiDjA","Matt's Big Breakfast","Phoenix","AZ","85034",3.5,219
"V_KBvMXyBjvLH3rYcn-eXw","Create","Las Vegas","NV","89128",4,137
"eugCeDZbUZRoLAlcRFKVNw","Fired Pie","Scottsdale","AZ","85260",4.5,158
"nIJr76IGIGS3nkmieY3Vow","Trattoria Roman Gardens","Cleveland","OH","44106",3.5,137
"8cQc0BRbkSDSkLn6oFw3mw","Nick's Diner II","Surprise","AZ","85379",4,167
"y1eeVRfJa22CCpUCeNfrSw","Basil Thai Cuisine","Charlotte","NC","28202",3.5,419
"BuHbMNbCQzzYi-3Y5w1c4Q","The Habit Burger Grill","Las Vegas","NV","89169",4.5,180
"HEOhtDZgK0CFhwR9shDU_g","Keegan's Grill","Phoenix","AZ","85016",3.5,104
"6nbPXEjmBnDtsgM_YNwGjw","Island Flavor ","Las Vegas","NV","89123",4.5,132
"K4isdrdwV3GbI52Bv2Wq6g","Madras Ananda Bhavan","Phoenix","AZ","85032",3.5,148
"vdloJPM3bSpQTMlwdFek2A","Butcher & The Brewer","Cleveland","OH","44115",3.5,253
"q3oJ6bNRV3OoJrwc95GOwg","Dirt Dog","Las Vegas","NV","89139",4.5,213
"NI3xvN6p0qhvUkKirbKokA","Original Pancake House","Charlotte","NC","28210",4,152
"bQPMEI9yMakI4GD2jVS9jw","Burger 21","Charlotte","NC","28277",4,139
"GWnhc3MO4XjsKIpyExV--Q","Four Seasons Sushi Bar & Grill","Gilbert","AZ","85234",4,106
"nktQ_aBRp5CmVOkXR0Mz1g","Arisu","Toronto","ON","M6G 1K4",3.5,115
"R3B_ibZvlrgzch_UkYQkrg","Networks Bar & Grill","Phoenix","AZ","85004",3,100
"I7eqTdTmRTWYwF9HNZAHxw","Tottie's Asian Fusion","Paradise Valley","AZ","85253",4,191
"-b94nkPVLQw95zgtDhcpYA","The Works Gourmet Burger Bistro","Toronto","ON","M5E 1C9",3.5,120
"yvqMh9kTv3Kx-tocc0DFBQ","Johnson Public House","Madison","WI","53703",4,132
"w2tr0PA0b3tg8pId0kjM-A","Gaby Et Jules","Pittsburgh","PA","15217",4,155
"Cr-ywH3ZjBqCyolXf8BpVA","Charcoal Room","Las Vegas","NV","89130",4,125
"vOyZkFAknjVg-Fwye3TKaQ","Pita Jungle","Glendale","AZ","85308",4,301
"FZXdI7r9PJVWjzS0S64kog","Sushi Wow","North Las Vegas","NV","89031",3.5,117
"f5O7v_X_jCg2itqacRfxhg","Sansotei Ramen","Toronto","ON","M5G 1Z8",4,592
"DcD4NnR24iiUj7w6Q6hxzA","TGI Fridays","Henderson","NV","89014",2.5,139
"n_K2xa_nqzUqaUJa0S_5tQ","Tea Station","Las Vegas","NV","89102",3,630
"jCNBZnkIFv_0omLVTgNR6Q","Pure Indian Cuisine","Las Vegas","NV","89119",4.5,259
"TxQBdyDktZSk1KVTWh71dw","Babalu Tacos & Tapas","Charlotte","NC","28203",3.5,112
"H-B_JoResY4PyXND1_DQfg","Mad Mex - North Hills","Pittsburgh","PA","15237",3.5,117
"NYf9TKBKPpa1wkA_uwIlfg","The Weary Traveler Freehouse","Madison","WI","53703",4,412
"2IbXNp96PAZzjpzytN9vVg","Home of Hot Taste","Markham","ON","L3T 2A9",3.5,103
"44YFU284Z3KDEy25QyVoUw","Nee House Chinese Restaurant","Phoenix","AZ","85032",3.5,187
"_ucDskZqK5w1QHkoA_nlRw","Doce Taqueria","Pittsburgh","PA","15203",4.5,140
"z_lDO8d8nkSmcvTjB4N69A","GRAZ Kitchen Fresh","Chandler","AZ","85286",4.5,179
"wdOOK3K6vzQy1d_OIk-U9w","Yama Sushi","Las Vegas","NV","89102",3.5,412
"-Ht7HiGBox8lS1Y8IPjO8g","Switch Restaurant & Wine Bar","Phoenix","AZ","85004",4,670
"e2ng0CQ69anIawqIKzhtlg","Smiling Banana Leaf","Pittsburgh","PA","15206",4,360
"xvcGZGoLwWpmDMMY1VN-OA","Thirsty Lion Gastropub & Grill","Scottsdale","AZ","85215",4,169
"c0yPNU-BqS65u0vIKP7P0w","Avenue B","Pittsburgh","PA","15232",4,195
"-BmqghX1sv7sgsxOIS2yAg","Merkato Ethiopian Cafe","Las Vegas","NV","89169",4,187
"hoiMOXY9hF3KKxVpF5dRsA","Zipps Sports Grill","Scottsdale","AZ","85260",3,170
"MXC9pwIxovWUc9yu1F8OxA","Sushi Twister","Las Vegas","NV","89122",4,396
"-MuatiMmslPOvk9kOMyjkA","Charleston's","Scottsdale","AZ","85255",4,183
"_a8vCw5cxt1vhN-HbgNGuw","ROCKSALT - Charlotte","Charlotte","NC","28209",3.5,135
"L8rJht4Jw_BuR8gsckEWYg","The Cheesecake Factory","Charlotte","NC","28211",3.5,266
"gTw6PENNGl68ZPUpYWP50A","Soyo Korean Barstaurant","Las Vegas","NV","89139",4,721
"j54J0Ky4ruVbN_NTJ3daFg","Girasole Restaurant","Pittsburgh","PA","15232",3.5,235
"R4xJiZIgjQ8kb6mMRMJJjg","Ferreira Café","Montréal","QC","H3A 1S8",4,156
"7dKIMvsTQI6zO-NYdRmrwA","The Codfather","Phoenix","AZ","85022",3.5,223
"9WAnQD1nj1j3zLZ7ONtvfQ","Little Buddha Restaurant & Sushi Bar","Las Vegas","NV","89103",3.5,176
"DgnIqlqYXdeg0UtSRaKcLQ","Mykonos Greek Cuisine","Las Vegas","NV","89134",4.5,121
"2Q89PhkcyT9uZnQORmqMKg","House of Gourmet","Toronto","ON","M5T 1G9",3.5,266
"Uuxwgc8kA88Cvt8LthoRdQ","Mi Peru South American Grill","Henderson","NV","89012",4,176
"FYqFfaxVRW6pdviONXIoDw","Fleming's Prime Steakhouse & Wine Bar","Las Vegas","NV","89119",4,267
"OPpsbVPoNrVytPh5lbmoXw","Satara","Peoria","AZ","85382",3.5,106
"Se63tFm5tLlO5wuUlyww8Q","Pacific Seafood Buffet","Glendale","AZ","85308",3,194
"hPTx2Y5e4Czbr21XcbDN8g","Mei Nung Beef Noodle House","Markham","ON","L3R 3P3",4,151
"D1czdOwjbkIWbXHqphwvXA","EllaEm's Soul Food","North Las Vegas","NV","89032",4,265
"-wDNRL4lm1UgeFLG9KcrjQ","Yummy Grill & Sushi","Las Vegas","NV","89183",3.5,124
"1SqLPgnZEVeVYDM-AuoFhg","Pop's Philly Steaks","Las Vegas","NV","89107",3.5,442
"buTa1akbH0pO_P10v99_eA","Honey Pig","Las Vegas","NV","89102",3.5,427
"YBE7FO11s32f6BEpTAJ5Rw","The Mixx Grill and Lounge","Las Vegas","NV","89145",4.5,197
"kwacNh9UDn_sIf0-wBatgA","Rampart Buffet","Las Vegas","NV","89145",2.5,110
"pDewiJY6KCcZgLxxgxg13Q","Comedor Guadalajara","Phoenix","AZ","85004",4,343
"1SCETxRnwaYo2aBC3fi4SA","PDQ Las Vegas: Sahara","Las Vegas","NV","89102",4.5,161
"dQrDogW_V4fB83vTTAP5eA","Dubina Brewing Co","Glendale","AZ","85308",4,128
"HyKxWC9PrqlODjO-CBCIZA","Naked City Pizza On Paradise","Las Vegas","NV","89169",4,239
"Ae5S7cr7TlRUMLOa6E6f0A","Los Compadres Mexican Food","Phoenix","AZ","85013",3.5,140
"bZtukyhyV1oVmUU3yRBPbQ","Smelly Cat Coffee","Charlotte","NC","28205",4.5,279
"N5B7OBTyNGgwU_Y2fwNcyw","Phoenix Public Market Cafe","Phoenix","AZ","85004",4,700
"Jy40ercZIQaNcz2qV3qgow","Mi Amigo's Mexican Grill","Phoenix","AZ","85004",3,145
"8VRFTBbjAw1qusLiFLXbKQ","Native Grill & Wings","San Tan Valley","AZ","85143",2.5,105
"3qlqzQrwh8hjBltlgFgsJQ","Paz Cantina","Phoenix","AZ","85004",4,262
"OHFH6ALQqq35NiEbD1eXuw","Chang's Hong Kong Cuisine","Las Vegas","NV","89103",3.5,452
"5GOrW-PkisP0eXlSxy4AFg","Beijing Restaurant","Chandler","AZ","85286",3.5,151
"XlZ2Row0pszDilc5WmXiZQ","Tendou Matcha & Dessert","Markham","ON","L3R 0G6",3.5,186
"XnJeadLrlj9AZB8qSdIR2Q","Joël  Robuchon","Las Vegas","NV","89109",4.5,777
"HYhbeLznSWEl6JIYTllVUA","Stone & Vine","Chandler","AZ","85248",4,135
"70umoFq_Wa24Nr78UOsilQ","Ono Hawaiian BBQ","Phoenix","AZ","85018",3,107
"6PwKC0dqP9uI85FEP86iPQ","Red Viet Cuisine - Sushi","MESA","AZ","85212",3.5,138
"NOfbzTpQ7hrt6ZbJVeXUUw","Loco Cantina","Las Vegas","NV","89119",3.5,190
"YI08egmS9lWWB6N6MmrePw","Teriyaki Madness","Las Vegas","NV","89148",4,148
"F2PcvHf7G8QwCDSJ1-7fFQ","Paupers Pub","Toronto","ON","M5S 1Y6",3,110
"3oTVApC-eUzpGjrOVxIr5g","The Cheesecake Factory","Phoenix","AZ","85016",3.5,257
"mmazCP1ZH0QsUqDS6OivFA","Joe Beef","Montréal","QC","H3J 1N6",4.5,398
"aS1qJzTGyluRT2tJ09Jbaw","Magal BBQ","Las Vegas","NV","89102",4.5,370
"t8hwPi9M_jD6u81cVIgRFA","Lancaster's BBQ","Huntersville","NC","28078",3.5,100
"wtxKAHReCUOnPY08KMQcrQ","Cracker Barrel Old Country Store","Las Vegas","NV","89139",3,354
"ME6D5nLlfG0xZCtICOYDuw","Georges Brasserie","Charlotte","NC","28210",4,263
"bCa0CY4F74N5lCEVOquKkg","G & G Noodle Bar","Pittsburgh","PA","15222",4,280
"S1Gpj_cqlEzitBCGAXj5aA","Gandhi India's Cuisine","Las Vegas","NV","89169",3.5,288
"DwP10iEz5LGf3fhcVQZm0Q","Sushi Roku","Scottsdale","AZ","85251",4,373
"VK_l61W_K2OOkDj-YbDeAQ","Paradise Bakery and Cafe","Surprise","AZ","85374",3.5,101
"kwMJ4KfhEcrk9jiMe-S6wQ","Mercurio's","Pittsburgh","PA","15232",4,247
"u2q_84hHvKGl5hKnAE7zNw","Sushi Ave","Gilbert","AZ","85234",4,145
"aow8T0EAFdYDXmVAUO5aFg","Salad and Go","Gilbert","AZ","85234",4.5,197
"myw0csRck6XG4w5Z-EFyqg","Dragon Bowl","Phoenix","AZ","85024",4,112
"npqc1DO90A5TzavGmYyGhA","OSS","Madison","WI","53715",4.5,134
"dPWHFb_sDduzcJdOZSqR5Q","Wing King Cafe","Charlotte","NC","28273",4,117
"T4g4k2OhCTsiqcP-ZXElHQ","Jules Bistro","Toronto","ON","M5V 2L7",4,124
"mspZuHQ8rVXpyVMqQIKw_A","Shiso Tree Cafe","Markham","ON","L3R",3.5,181
"YZGSNhgTS6YeyUYoivD-Ww","Triple 7 Restaurant & Microbrewery","Las Vegas","NV","89101",3.5,432
"uu5AtMrz_94e8kk4Gixg9Q","Jollibee","Las Vegas","NV","89119",3.5,148
"0DyDT4NJNaIuDpT7nTIjxg","Chaupaati","Pineville","NC","28134",4.5,139
"XVVFgEY-0MsyEAR8SO7dzg","California Pizza Kitchen","Las Vegas","NV","89119",2.5,138
"DXYhrg9EXuW8n5QMnCoHAg","Burke in the Box","Las Vegas","NV","89119",2,144
"orypdwCu2oSEJv3YNTSAhw","Pork on a Fork","Phoenix","AZ","85016",4,100
